year,category,oznaka_ceste,road_number,counter_id,naziv,smjer,pgdp,pldp,od,do,section_desc,length_km,brojenje,lat,lon,od_loc,do_loc,length_km_loc,naziv_loc
2021,DC,DC20,20,1340,Prelog - istok,istok,3278.0,3213.0,ŽC2026,LC20040,Ž2026 - L20040,1.8,NAB,46.34068,16.63557,ŽC2026,LC20040,1.8,Prelog - istok
2021,DC,DC20,20,1324,Koprivnica - sjever,sjever,4188.0,4731.0,LC26154,DC2,L26154 - D2,4.5,NAB,46.19973,16.84765,LC26154,DC2,4.5,Koprivnica - sjever
2021,DC,DC22,22,1233,Možđenec,,3469.0,3653.0,DC3,DC24,D3 - D24,2.3,NAB,46.149692,16.3613,DC3,DC24,2.3,Možđenec
2021,DC,DC22,22,1228,Vukovec,,1448.0,1511.0,LC26003,LC26047,L26003 - L26047,2.6,PAB,,,,,,
2021,DC,DC22,22,1268,Orehovec,,2130.0,2029.0,ŽC2176,ŽC2177,Ž2176 - Ž2177,0.2,NAB,46.0778,16.45577,ŽC2176,ŽC2177,0.2,Orehovec
2021,DC,DC22,22,2125,Trema,,2470.0,2365.0,LC26069,ŽC2228,L26069 - Ž2228,0.8,NAB,45.9746,16.5857,LC26069,ŽC2228,0.8,Trema
2021,DC,DC23,23,3008,Belavići,,3418.0,4307.0,LC34062,ŽC3176,L34062 - Ž3176,6.4,NAB,45.433378,15.490915,DC3,LC34067,3.5,Belavići
2021,DC,DC23,23,3013,Skradnik,,1972.0,2658.0,ŽC3256,ŽC3255,Ž3256 - Ž3255,2.8,PAB,,,,,,
2021,DC,DC23,23,3014,Munjava (Josipdol),,1223.0,1516.0,DC42,LC34137,D42 - L34137,0.4,NAB,45.177053,15.288073,DC42,LC34137,0.4,Munjava (Josipdol)
2021,DC,DC23,23,3028,Modruš,,348.0,513.0,LC34136,LC59007,L34136 - L59007,15.6,PAB,,,,,,
2021,DC,DC23,23,4201,Brinje,,714.0,1052.0,LC59015,ŽC5110,L59015 - Ž5110,5.2,PAB,,,,,,
2021,DC,DC23,23,4101,Senj - istok,istok,3820.0,8048.0,LC59009,DC8,L59009 - D8,11.0,NAB,44.985381,14.922067,LC59009,DC8,11.0,Senj - istok
2021,DC,DC24,24,1230,Konjščina,,4468.0,4658.0,ŽC2170,LC22022,Ž2170 - L22022,0.6,NAB,46.05329,16.17126,LC22022,DC540,0.8,Konjščina
2021,DC,DC24,24,1222,Novi Marof - zapad,zapad,3755.0,3948.0,LC25134,LC25132,L25134 - L25132,0.9,NAB,46.183892,16.342777,LC25134,LC25132,0.9,Novi Marof - zapad
2021,DC,DC24,24,1237,Ljubešćica,,3189.0,3323.0,ŽC2136,LC25150,Ž2136 - L25150,1.6,NAB,46.155842,16.373933,LC25219,LC25150,1.3,Ljubešćica
2021,DC,DC24,24,1269,Varaždinske Toplice,,2120.0,2089.0,DC526,LC25143,D526 - L25143,0.9,NAB,46.20717,16.4313,DC526,LC25143,0.9,Varaždinske Toplice
2021,DC,DC24,24,1309,Leskovec Toplički,,1324.0,1468.0,ŽC2111,LC25154,Ž2111 - L25154,3.6,PAB,,,,,,
2021,DC,DC25,25,4303,Bunić,,574.0,667.0,LC59064,ŽC5156,L59064 - Ž5156,2.7,PAB,,,,,,
2021,DC,DC25,25,4206,Budak,,4624.0,5240.0,DC50,DC534,D50 - D534,3.7,NAB,44.57848,15.3913,DC50,DC534,3.7,Budak
2021,DC,DC25,25,4209,Novoselo Trnovačko,,1306.0,2199.0,ŽC5162,ŽC5163,Ž5162 - Ž5163,1.2,NAB,44.518417,15.308348,DC50,LC59123,27.6,Novoselo Trnovačko
2021,DC,DC26,26,2036,Konak,,2528.0,2549.0,A12,LC31069,A12 - L31069,3.8,NAB,45.865016,16.454091,DC10,LC31069,3.8,Konak
2021,DC,DC26,26,2144,Cerina,,1004.0,1028.0,ŽC3284,DC43,Ž3284 - D43,4.7,NAB,45.7724,16.5738,ŽC3284,DC43,4.7,Cerina
2021,DC,DC26,26,2111,Čazma - istok,istok,1732.0,1802.0,DC43,ŽC3082,D43 - Ž3082,7.0,PAB,,,,,,
2021,DC,DC26,26,2112,Trnovitički Popovac,,1440.0,1406.0,LC37103,ŽC3084,L37103 - Ž3084,4.8,PAB,,,,,,
2021,DC,DC26,26,2211,Hrastovac,,1352.0,1496.0,ŽC3136,ŽC3168,Ž3136 - Ž3168,7.2,PAB,,,,,,
2021,DC,DC26,26,2218,Uljanik,,1342.0,1417.0,LC37145,LC37142,L37145 - L37142,3.0,NAB,45.5444,17.03037,ŽC3168,ŽC3169,6.9,Uljanik
2021,DC,DC27,27,4930,Gračac,,1926.0,3338.0,DC1,DC50,D1 - D50,2.0,PAB,,,,,,
2021,DC,DC27,27,4912,Zaton Obrovački,,1564.0,3116.0,ŽC6027,ŽC6028,Ž6027 - Ž6028,6.7,NAB,44.222774,15.752809,ŽC6027,ŽC6028,6.7,Zaton Obrovački
2021,DC,DC27,27,4914,Kruševo,,1471.0,2831.0,ŽC6025,LC63069,Ž6025 - L63069,3.7,PAB,,,,,,
2021,DC,DC27,27,4915,Benkovac,,1837.0,3418.0,ŽC6048,LC63123,Ž6048 - L63123,10.6,NAB,44.059036,15.611419,ŽC6048,LC63123,10.6,Benkovac
2021,DC,DC27,27,5317,Gornje Ceranje,,1846.0,2508.0,ŽC6064,ŽC6066,Ž6064 - Ž6066,7.4,PAB,43.98867,15.60508,ŽC6064,ŽC6066,7.4,Gornje Ceranje
2021,DC,DC27,27,5303,Gaćelezi,,2295.0,3728.0,DC59,ŽC6071,D59 - Ž6071,5.4,NAB,43.835341,15.777719,DC59,ŽC6071,5.4,Gaćelezi
2021,DC,DC28,28,2103,Sveti Ivan Žabno,,5432.0,5825.0,ŽC3041,ŽC2229,Ž3041 - Ž2229,4.1,NAB,45.936897,16.600325,ŽC3041,ŽC2229,4.1,Sveti Ivan Žabno
2021,DC,DC28,28,2102,Predavac,,8378.0,8728.0,ŽC3022,DC524,Ž3022 - D524,0.3,NAB,45.934671,16.781608,ŽC3022,ŽC3300,0.3,Predavac
2021,DC,DC28,28,2104,Bjelovarska obilaznica,,2903.0,3308.0,ŽC3022,DC43,Ž3022 - D43,6.7,NAB,45.92668,16.84738,ŽC3022,DC43,6.7,Bjelovarska obilaznica
2021,DC,DC28,28,2106,Prespa,,5935.0,6003.0,ŽC3048,ŽC3087,Ž3048 - Ž3087,0.7,NAB,45.864569,16.91751,DC548,ŽC3029,10.7,Prespa
2021,DC,DC28,28,2110,Bulinac,,2869.0,2789.0,ŽC3090,ŽC3280,Ž3090 - Ž3280,2.3,PAB,,,,,,
2021,DC,DC29,29,1232,Mače - istok,istok,3632.0,3584.0,ŽC2168,ŽC2128,Ž2168 - Ž2128,2.3,PAB,,,,,,
2021,DC,DC29,29,1231,Zlatar Bistrica,,4341.0,4747.0,DC24,ŽC2202,D24 - Ž2202,3.4,NAB,46.035692,16.090064,DC14,ŽC2202,1.9,Zlatar Bistrica
2021,DC,DC29,29,2004,Kašina,,3465.0,3593.0,LC10004,ŽC1001,L10004 - Ž1001,1.0,NAB,45.93243,16.114435,ŽC2224,DC3,14.1,Kašina
2021,DC,DC30,30,2043,Petina,,20602.0,20824.0,A3,DC30,A3 - D30,5.9,NAB,,,A3,DC430,0.9,Petina
2021,DC,DC30,30,2019,Lekenik,,4212.0,4012.0,LC33006,ŽC3230,L33006 - Ž3230,2.2,NAB,45.581152,16.212676,ŽC3292,LC33006,4.7,Lekenik
2021,DC,DC30,30,2020,Žažina,,11301.0,11307.0,DC36,ŽC3156,D36 - Ž3156,0.3,NAB,45.514422,16.249197,DC36,ŽC3156,0.3,Žažina
2021,DC,DC30,30,3208,Brest Pokupski,,6417.0,6075.0,ŽC3242,DC37,Ž3242 - D37,1.8,NAB,45.45205,16.26068,ŽC3242,DC37,1.8,Brest Pokupski
2021,DC,DC30,30,3205,Budičina,,1859.0,2556.0,ŽC3201,LC33053,Ž3201 - L33053,0.7,PAB,,,,,,
2021,DC,DC30,30,3311,Hrvatska Kostajnica,,3148.0,3759.0,DC224,LC33159,D224 - L33159,2.0,NAB,45.232657,16.530073,LC33159,DC47,0.8,Hrvatska Kostajnica
2021,DC,DC31,31,2016,Kurilovec,,6198.0,6347.0,A11,LC31199,A11 - L31199,11.3,PAB,45.68412,16.0557,A11,LC31199,11.3,Kurilovec
2021,DC,DC31,31,3209,Donje Taborište,,181.0,221.0,ŽC3194,LC33029,Ž3194 - L33029,3.2,PAB,,,,,,
2021,DC,DC32,32,1701,Prezid,,654.0,781.0,GP,DC305,GP - D305,8.7,PAB,,,,,,
2021,DC,DC32,32,1702,Smrečje,,705.0,909.0,LC58004,ŽC5185,L58004 - Ž5185,7.2,NAB,45.535158,14.651,LC58005,ŽC5185,1.3,Smrečje
2021,DC,DC32,32,2903,Crni Lug,,553.0,683.0,ŽC5032,DC3,Ž5032 - D3,10.7,PAB,,,,,,
2021,DC,DC33,33,5001,Knin - sjever,sjever,1204.0,1659.0,LC65009,ŽC6080,L65009 - Ž6080,6.0,NAB,44.070519,16.217987,LC65009,ŽC6080,6.0,Knin - sjever
2021,DC,DC33,33,5003,Knin - jug,jug,3313.0,3943.0,DC1,ŽC6056,D1 - Ž6056,4.0,NAB,44.02932,16.192643,DC1,LC65088,2.2,Knin - jug
2021,DC,DC33,33,5442,Moseć,,3271.0,4503.0,DC56,ŽC6094,D56 - Ž6094,3.7,NAB,43.85117,16.15445,DC56,ŽC6094,3.7,Moseć
2021,DC,DC33,33,5412,Pakovo Selo,,2335.0,3333.0,ŽC6094,LC65083,Ž6094 - L65083,6.1,NAB,43.829347,16.087181,ŽC6094,LC65083,6.1,Pakovo Selo
2021,DC,DC33,33,5322,Dubrava Šibenska,,9507.0,15615.0,ŽC6091,DC8,Ž6091 - D8,1.8,NAB,43.734294,15.931262,A1,DC8,4.8,Dubrava Šibenska
2021,DC,DC34,34,2411,Podravska Moslavina,,2324.0,2506.0,ŽC4030,ŽC4031,Ž4030 - Ž4031,8.1,NAB,45.765266,18.028231,ŽC4030,ŽC4031,8.1,Podravska Moslavina
2021,DC,DC34,34,2419,Donji Miholjac obilaznica,,2053.0,2234.0,ŽC4032,DC53,Ž4032 - D53,2.5,NAB,45.74657,18.16528,ŽC4032,DC53,2.5,Donji Miholjac obilaznica
2021,DC,DC34,34,2402,Donji Miholjac - istok,istok,3802.0,4133.0,DC53,LC44016,D53 - L44016,9.2,PAB,,,,,,
2021,DC,DC34,34,2405,Šag,,6534.0,6748.0,ŽC4051,LC44028,Ž4051 - L44028,2.8,NAB,45.64141,18.461545,ŽC4051,LC44028,2.8,Šag
2021,DC,DC35,35,1267,Vidovec,,,,DC2,ŽC2061,D2 - Ž2061,4.1,NAB,46.28547,16.25828,DC2,ŽC2061,4.1,Vidovec
2021,DC,DC35,35,1213,Greda,,5411.0,5072.0,LC25042,ŽC2063,L25042 - Ž2063,1.8,NAB,46.270598,16.208827,LC25042,ŽC2063,1.8,Greda
2021,DC,DC35,35,1216,Kaniža - zapad,zapad,5970.0,6092.0,ŽC2084,ŽC2102,Ž2084 - Ž2102,2.0,NAB,46.22442,16.08235,LC25190,ŽC2102,1.1,Kaniža - zapad
2021,DC,DC35,35,1132,Novi Golubovec,,2347.0,2471.0,ŽC2257,DC29,Ž2257 - D29,1.2,PAB,,,,,,
2021,DC,DC35,35,1123,Gornja Šemnica,,2797.0,2876.0,ŽC2125,ŽC2122,Ž2125 - Ž2122,1.6,NAB,46.149188,15.946566,ŽC2125,ŽC2122,1.6,Gornja Šemnica
2021,DC,DC36,36,1921,Orlovac,,1895.0,2304.0,DC1,ŽC3106,D1 - Ž3106,31.0,PAB,,,,,,
2021,DC,DC36,36,1923,Pisarovina - jug,jug,1733.0,1905.0,ŽC3106,LC31187,Ž3106 - L31187,1.0,PAB,,,,,,
2021,DC,DC36,36,2022,Letovanić,,1328.0,1556.0,LC33008,DC30,L33008 - D30,4.1,PAB,,,,,,
2021,DC,DC36,36,2021,Stupno,,6561.0,6559.0,DC30,DC37,D30 - D37,9.4,PAB,,,,,,
2021,DC,DC36,36,3201,Novo Selo Palanječko,,2686.0,2812.0,ŽC3206,LC33055,Ž3206 - L33055,1.2,NAB,45.488133,16.442426,DC37,DC232,10.3,Novo Selo Palanječko
2021,DC,DC36,36,2117,Stružec,,3338.0,3941.0,ŽC3161,LC33017,Ž3161 - L33017,0.8,PAB,,,,,,
2021,DC,DC36,36,2127,Popovača - zapad,zapad,5746.0,5921.0,A3,ŽC3124,A3 - Ž3124,2.9,NAB,45.56722,16.61973,A3,ŽC3124,2.9,Popovača - zapad
2021,DC,DC37,37,3203,Petrinja,,8687.0,8903.0,DC224,LC33051,D224 - L33051,3.3,PAB,45.44178,16.33533,DC224,LC33051,3.3,Petrinja
2021,DC,DC37,37,3202,Novo Selište,,5245.0,6058.0,DC30,ŽC3198,D30 - Ž3198,3.2,NAB,45.439022,16.246794,DC30,ŽC3198,2.3,Novo Selište
2021,DC,DC38,38,3401,Pakrac - istok,istok,1179.0,1197.0,DC5,LC41017,D5 - L41017,10.5,NAB,45.46265,17.23758,ŽC4099,LC41017,10.0,Pakrac - istok
2021,DC,DC38,38,3504,Pasikovci,,1031.0,1098.0,ŽC4113,LC41018,Ž4113 - L41018,1.3,NAB,45.388341,17.508602,ŽC4113,LC41018,1.3,Pasikovci
2021,DC,DC38,38,3505,Kuzmica,,5932.0,,LC41054,ŽC4116,L41054 - Ž4116,3.0,NAB,45.327323,17.754796,ŽC4116,LC41058,1.6,Kuzmica
2021,DC,DC38,38,3507,Pleternica - istok,istok,1220.0,1238.0,LC41078,LC41063,L41078 - L41063,6.8,NAB,45.29465,17.82578,LC41078,LC41063,6.8,Pleternica - istok
2021,DC,DC38,38,3605,Levanjska Varoš,,679.0,803.0,ŽC4144,LC44120,Ž4144 - L44120,4.0,PAB,,,,,,
2021,DC,DC39,39,5511,Cista Provo,,839.0,1883.0,LC67098,DC60,L67098 - D60,6.1,PAB,,,,,,
2021,DC,DC39,39,5908,Cista Provo - jug,jug,1331.0,2593.0,LC67137,ŽC6171,L67137 - Ž6171,1.9,NAB,43.473002,16.925039,ŽC6171,ŽC6172,3.6,Cista Provo - jug
2021,DC,DC39,39,5903,Gornja Brela,,2103.0,4697.0,ŽC6166,LC67134,Ž6166 - L67134,7.3,NAB,43.407834,16.908954,ŽC6166,LC67134,7.3,Gornja Brela
2021,DC,DC41,41,1401,Gola,,942.0,984.0,ŽC2116,ŽC2115,Ž2116 - Ž2115,3.9,PAB,,,,,,
2021,DC,DC41,41,1310,Petranec,,2299.0,2453.0,ŽC2114,ŽC2113,Ž2114 - Ž2113,1.3,PAB,46.19863,16.90018,ŽC2114,ŽC2113,1.3,Peteranec
2021,DC,DC41,41,1311,Sokolovac,,4692.0,4884.0,LC26006,LC26073,L26006 - L26073,3.0,NAB,46.107794,16.709016,LC26073,ŽC2181,0.5,Sokolovac
2021,DC,DC42,42,3041,Gomirje,,959.0,1093.0,A6,LC58038,A6 - L58038,0.9,NAB,45.3628,15.09242,A6,LC58038,0.9,Gomirje
2021,DC,DC42,42,3010,Sveti Petar,,1372.0,1550.0,LC34099,ŽC3254,L34099 - Ž3254,3.9,PAB,,,,,,
2021,DC,DC42,42,4306,Saborsko - istok,istok,765.0,1360.0,ŽC5113,DC429,Ž5113 - D429,24.1,PAB,,,,,,
2021,DC,DC42,42,4314,Čatrnja,,4502.0,8883.0,LC34161,DC1,L34161 - D1,2.0,NAB,44.96047,15.64233,LC34161,DC1,2.0,Čatrnja
2021,DC,DC43,43,1314,Hampovica,,3430.0,3757.0,ŽC2183,ŽC2236,Ž2183 - Ž2236,9.8,NAB,46.015649,16.948873,ŽC2183,ŽC2236,9.8,Hampovica
2021,DC,DC43,43,2140,Kupinovac,,5083.0,5426.0,ŽC3028,DC28,Ž3028 - D28,2.7,NAB,45.94422,16.88988,ŽC3025,DC28,2.7,Kupinovac
2021,DC,DC43,43,2105,Markovac,,2742.0,3304.0,DC28,DC548,D28 - D548,2.9,PAB,,,,,,
2021,DC,DC43,43,2145,Bjelovar,,7004.0,6194.0,DC28,DC544,D28 - D544,2.9,NAB,45.88257,16.81753,DC548,DC544,0.7,Bjelovar
2021,DC,DC43,43,2108,Narta - sjever,sjever,3486.0,3727.0,DC28,ŽC3084,D28 - Ž3084,8.8,NAB,45.8407,16.82257,DC544,ŽC3084,5.9,Narta - sjever
2021,DC,DC43,43,2015,Caginec,,8173.0,7868.0,ŽC3124,ŽC3074,Ž3124 - Ž3074,1.9,NAB,45.71278,16.44982,ŽC3124,ŽC3074,1.9,Caginec
2021,DC,DC44,44,2750,Ponte Porton,,1572.0,2715.0,LC50043,ŽC5209,L50043 - Ž5209,9.4,PAB,,,,,,
2021,DC,DC44,44,2706,Fontana,,2884.0,3821.0,LC50029,ŽC5013,L50029 - Ž5013,2.9,PAB,45.40508,13.95193,LC50029,ŽC5013,2.9,Fontana
2021,DC,DC44,44,2806,Lupoglav - sjever,sjever,3830.0,5763.0,LC50080,ŽC5014,L50080 - Ž5014,3.4,NAB,45.357962,14.101638,LC50080,ŽC5014,3.4,Lupoglav - sjever
2021,DC,DC45,45,2207,Veliki Zdenci,,1516.0,1778.0,ŽC3136,ŽC3133,Ž3136 - Ž3133,5.0,NAB,45.649075,17.076136,DC28,ŽC3136,4.3,Veliki Zdenci
2021,DC,DC45,45,2209,Hercegovac,,2307.0,2591.0,ŽC3133,ŽC3135,Ž3133 - Ž3135,2.0,PAB,,,,,,
2021,DC,DC45,45,2128,Garešnica,,5259.0,5632.0,DC26,DC26,D26 - D26,2.8,PAB,,,,,,
2021,DC,DC45,45,2115,Kapelica,,3039.0,3381.0,DC26,LC37138,D26 - L37138,4.0,NAB,45.574551,16.890605,LC37138,ŽC3164,11.8,Kapelica
2021,DC,DC45,45,3321,Kutina - sjever,sjever,5787.0,6079.0,ŽC3163,LC33070,Ž3163 - L33070,2.3,NAB,45.49182,16.78217,ŽC3163,LC33070,2.3,Kutina - sjever
2021,DC,DC46,46,3708,Stari Mikanovci,,3711.0,3943.0,ŽC4133,ŽC4166,Ž4133 - Ž4166,4.7,NAB,45.288269,18.568903,ŽC4133,ŽC4166,4.7,Stari Mikanovci
2021,DC,DC46,46,3722,Vinkovci obilaznica,,4294.0,4417.0,DC518,DC55,D518 - D55,6.8,NAB,45.266537,18.805874,DC518,DC55,6.8,Vinkovci obilaznica
2021,DC,DC46,46,3711,Srijemske Laze,,3815.0,4170.0,ŽC4150,LC46027,Ž4150 - L46027,2.8,NAB,45.231274,18.930889,ŽC4150,LC46027,2.8,Srijemske Laze
2021,DC,DC46,46,3712,Orolik,,2151.0,2873.0,DC57,DC57,D57 - D57,3.6,PAB,,,,,,
2021,DC,DC46,46,3804,Ilača - zapad,zapad,1745.0,2635.0,ŽC4197,LC46033,Ž4197 - L46033,2.3,PAB,,,,,,
2021,DC,DC46,46,3810,Tovarnik,,1266.0,1993.0,ŽC4233,GP,Ž4233 - GP,2.1,NAB,45.160412,19.164485,ŽC4233,GP,2.1,Tovarnik
2021,DC,DC47,47,3402,Jagma,,795.0,853.0,ŽC4236,ŽC4112,Ž4236 - Ž4112,2.0,PAB,,,,,,
2021,DC,DC47,47,3306,Bročice,,2291.0,3360.0,ŽC3250,ŽC3253,Ž3250 - Ž3253,2.0,NAB,45.305844,16.949369,A3,ŽC3250,3.3,Bročice
2021,DC,DC47,47,3308,Slabinja,,963.0,1131.0,LC33177,ŽC3264,L33177 - Ž3264,13.6,PAB,,,,,,
2021,DC,DC47,47,3207,Hrv. Kostajnica - zapad,zapad,914.0,1149.0,DC30,LC33165,D30 - L33165,6.6,PAB,,,,,,
2021,DC,DC48,48,2712,Tinjan,,4134.0,5302.0,LC50096,LC50099,L50096 - L50099,1.1,PAB,,,,,,
2021,DC,DC49,49,3509,Batrina - sjever,sjever,1227.0,1517.0,ŽC4185,ŽC4158,Ž4185 - Ž4158,4.9,PAB,,,,,,
2021,DC,DC49,49,3531,Batrina - istok,istok,2919.0,3207.0,ŽC4158,ŽC4244,Ž4158 - Ž4244,2.2,NAB,45.17388,17.6803,ŽC4158,ŽC4244,2.2,Batrina - istok
2021,DC,DC50,50,4202,Brlog,,1384.0,2804.0,LC59016,ŽC5127,L59016 - Ž5127,2.9,PAB,,,,,,
2021,DC,DC50,50,4203,Otočac (Brlog),,2981.0,4210.0,A1,ŽC5140,A1 - Ž5140,4.0,NAB,44.876752,15.204911,A1,ŽC5140,4.0,Otočac (Brlog)
2021,DC,DC50,50,4205,Ličko Lešće,,1736.0,2043.0,ŽC5144,ŽC5147,Ž5144 - Ž5147,2.3,NAB,44.802925,15.326257,ŽC5144,ŽC5147,2.3,Ličko Lešće
2021,DC,DC50,50,4219,Perušić,,2324.0,2555.0,ŽC5154,DC25,Ž5154 - D25,5.6,PAB,44.6374,15.39222,ŽC5154,DC25,5.6,Perušić
2021,DC,DC50,50,4225,Gospić - jug,jug,1883.0,2018.0,DC25,A1,D25 - A1,28.5,PAB,44.5303,15.40285,DC25,A1,28.5,Gospić - jug
2021,DC,DC50,50,4931,Medak - jug,jug,756.0,1048.0,DC25,A1,D25 - A1,28.5,PAB,,,,,,
2021,DC,DC50,50,4905,Sveti Rok,,1411.0,1848.0,A1,LC59116,A1 - L59116,1.5,NAB,44.380525,15.643391,A1,LC59116,1.5,Sveti Rok
2021,DC,DC51,51,3530,Bektež,,1594.0,1771.0,ŽC4117,LC41045,Ž4117 - L41045,2.4,NAB,45.3957,17.92062,ŽC4117,LC41045,2.4,Bektež
2021,DC,DC51,51,3524,Eminovci,,6038.0,6238.0,LC41033,DC38,L41033 - D38,3.2,NAB,45.35652,17.72953,LC41033,DC38,3.2,Eminovci
2021,DC,DC51,51,3515,Oblakovac,,1812.0,2107.0,DC38,LC41019,D38 - L41019,8.8,NAB,45.344128,17.490816,DC38,LC41019,8.8,Oblakovac
2021,DC,DC52,52,4204,Vrhovine,,1225.0,2083.0,ŽC5130,LC59140,Ž5130 - L59140,6.6,NAB,44.84918,15.40352,ŽC5130,LC59140,6.6,Vrhovine
2021,DC,DC53,53,2401,Donji Miholjac - sjever,sjever,391.0,615.0,GP,ŽC4295,GP - Ž4295,3.9,NAB,45.771658,18.177166,GP,ŽC4295,3.9,Donji Miholjac - sjever
2021,DC,DC53,53,2417,Donji Miholjac,,3228.0,3247.0,ŽC4295,DC34,Ž4295 - D34,2.4,NAB,45.7607,18.18113,ŽC4295,DC34,2.4,Donji Miholjac
2021,DC,DC53,53,2404,Beničanci,,1332.0,1411.0,ŽC4046,ŽC4031,Ž4046 - Ž4031,4.8,PAB,,,,,,
2021,DC,DC53,53,2409,Velimirovac,,4233.0,,ŽC4075,DC2,Ž4075 - D2,3.2,NAB,45.524946,18.096453,ŽC4075,LC44044,0.24,Velimirovac
2021,DC,DC53,53,3603,Gradac Našički,,2015.0,2290.0,LC44094,DC51,L44094 - D51,10.3,NAB,45.437257,18.035876,LC44094,DC51,10.3,Gradac Našički
2021,DC,DC53,53,3503,Čaglin,,975.0,1072.0,LC41046,ŽC4124,L41046 - Ž4124,2.7,NAB,45.36033,17.98658,LC41046,ŽC4124,2.7,Čaglin
2021,DC,DC53,53,3607,Rastušje,,3372.0,3444.0,LC42038,LC42039,L42038 - L42039,2.8,NAB,45.197016,18.039159,LC42038,DC514,4.8,Rastušje
2021,DC,DC53,53,3516,Slavonski Brod,,7382.0,9069.0,DC525,DC72,D525 - D72,2.1,NAB,45.161405,17.994462,DC525,DC72,2.1,Slavonski Brod
2021,DC,DC54,54,4911,Jasenice,,1828.0,3324.0,LC63067,LC63029,L63067 - L63029,2.7,PAB,44.2291,15.53543,LC63067,LC63029,2.7,Jasenice
2021,DC,DC55,55,3706,Nuštar,,9729.0,9864.0,ŽC4134,Zvonimirova,Ž4134 - Zvonimirova,0.9,NAB,45.327038,18.831188,ŽC4134,Zvonimirova,0.9,Nuštar
2021,DC,DC55,55,3740,Vinkovci istočna obilaznica,,3665.0,3630.0,Zvonimirova,DC46,Zvonimirova - D46,5.6,NAB,45.32197,18.83088,Zvonimirova,DC46,5.6,Vinkovci istočna obilaznica
2021,DC,DC55,55,3710,Kunjevci,,6702.0,7388.0,ŽC4192,ŽC4193,Ž4192 - Ž4193,0.6,NAB,45.218351,18.784327,DC46,LC46023,12.0,Kunjevci
2021,DC,DC55,55,3719,Županja,,2857.0,4319.0,LC46045,GP,L46045 - GP,0.8,NAB,45.049232,18.704336,DC214,GP,3.3,Županja
2021,DC,DC56,56,4829,Tromilja,,3547.0,4067.0,DC502,ŽC6021,D502 - Ž6021,3.0,NAB,44.10965,15.40782,DC502,ŽC6021,3.0,Tromilja
2021,DC,DC56,56,4916,Raštević,,3059.0,3611.0,LC63178,LC63203,L63178 - L63203,0.8,NAB,44.037756,15.574965,LC63178,LC63203,0.8,Raštević
2021,DC,DC56,56,5329,Bulić,,1454.0,1909.0,LC63151,LC63151,L63151 - L63151,1.5,NAB,43.96572,15.7278,LC63151,ŽC6067,0.3,Bulić
2021,DC,DC56,56,5306,Skradin,,2020.0,3593.0,ŽC6075,G.A.P.,Ž6075 - G.A.P.,1.3,NAB,43.81787,15.92582,ŽC6075,DC33,8.7,Skradin
2021,DC,DC56,56,5413,Kljake,,1324.0,1260.0,ŽC6097,ŽC6099,Ž6097 - Ž6099,4.6,NAB,43.778229,16.326668,ŽC6097,ŽC6099,4.6,Kljake
2021,DC,DC56,56,5503,Progon - jug,jug,2532.0,2918.0,DC219,ŽC6116,D219 - Ž6116,2.1,PAB,,,,,,
2021,DC,DC57,57,3802,Negoslavci - jug,jug,1089.0,1347.0,LC46013,ŽC4195,L46013 - Ž4195,3.3,PAB,,,,,,
2021,DC,DC57,57,3805,Lipovac - sjever,sjever,468.0,689.0,LC46052,LC46061,L46052 - L46061,0.8,PAB,,,,,,
2021,DC,DC58,58,5326,Bioci,,12772.0,14363.0,luka,DC8,luka - D8,3.0,NAB,43.71928,15.90977,luka,DC8,3.0,Bioci
2021,DC,DC58,58,5320,Donje Polje,,4739.0,5563.0,DC8,promcz,D8 - promcz,12.9,NAB,43.68305,15.9713,DC8,DC531,9.4,Donje Polje
2021,DC,DC58,58,5406,Seget Donji,,2910.0,5064.0,ŽC6129,DC8,Ž6129 - D8,8.9,NAB,43.520073,16.221039,ŽC6129,DC8,8.9,Seget Donji
2021,DC,DC59,59,5006,Radučić - istok,istok,1081.0,1587.0,LC65008,ŽC6054,L65008 - Ž6054,6.0,PAB,,,,,,
2021,DC,DC59,59,5302,Kistanje,,925.0,1682.0,LC65023,ŽC6074,L65023 - Ž6074,7.6,PAB,,,,,,
2021,DC,DC59,59,5319,Čista Mala - jug,jug,2351.0,5744.0,ŽC6071,DC27,Ž6071 - D27,6.0,NAB,43.884425,15.769527,ŽC6069,DC27,6.0,Čista Mala - jug
2021,DC,DC59,59,5324,Dubrava kod Tisnoga,,1866.0,3585.0,LC65031,DC8,L65031 - D8,7.0,PAB,43.81707,15.70778,LC65031,DC8,7.0,Dubrava kod Tisna
2021,DC,DC60,60,5505,Trilj,,6140.0,6750.0,ŽC6124,LC67083,Ž6124 - L67083,1.6,PAB,,,,,,
2021,DC,DC60,60,5510,Cista Velika,,2913.0,3553.0,LC67226,ŽC6153,L67226 - Ž6153,1.0,NAB,43.534104,16.871285,LC67093,ŽC6153,3.7,Cista Velika
2021,DC,DC60,60,5901,Lovreć,,3051.0,3721.0,LC67101,ŽC6173,L67101 - Ž6173,0.9,NAB,43.492304,16.978946,LC67101,ŽC6173,0.9,Lovreć
2021,DC,DC60,60,6001,Grubine,,6928.0,10129.0,LC67159,ŽC6186,L67159 - Ž6186,2.6,NAB,43.430018,17.170582,LC67159,ŽC6186,2.6,Grubine
